Company Names,Job Titles,Posted On,Job Details,Images,Type Location,Locations,Link
tiket.com,Data Science Intern,Posted 30+ days ago,"We think you also hate when travel app is giving you a headache, right? A slight misinformation can ruin the trip.
That is exactly what we are tackling as t-fam! Making sure that our 17+ million users have the best experience in crafting their own adventure.
Your main duties in flying with us:
Conduct exploratory data analysis and grab insights from the data
Involve in model development using machine learning approach
Involve in API / other model serving mechanism implementation
Participate actively in scientific paper discussions
Writing reports and documentations based on discussions and experimentations
Mandatory belongings that you must prepare:
Having background in math, statistics, and/or computer science
Having basic knowledge of programming paradigm (structured / object oriented programming)
Having basic knowledge of machine learning and data analysis
Having basic knowledge of NLP, Information Retrieval, Recommender System, and/or Deep Learning is a plus point
Familiar with python and some data science-related libraries in python, i.e., numpy, pandas and scikit learn
Familiar with SQL
Willing and able to read and understand scientific paper
Strong verbal and written communication skills
In the event that you haven’t received any updates after 3 weeks, your data will be kept and we may contact you for another career destination. Meanwhile, discover more about tiket.com on Instagram, LinkedIn, or YouTube.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f5a2cccd945328946a8e5cbf8aecb337,Internship,Jakarta,https://id.indeed.com/rc/clk?jk=07d7d7d0b475d97e&bb=LRDDxWnPJSg1rwCkhg3aTI6pGKZAdgPxXy_uPkoCTWFW1CxS1-imh9QRUChKfJiySauOrEcLXe6Vd-40hjwG3CbUZ01qGkZOh_m4tvM1yz7rEeP4i6pdJL6mTg1Zslwt&xkcb=SoDl67M38fIDmKga9z0LbzkdCdPP&fccid=84fbf23ad19a45e1&vjs=3
Global Tiket Network,Data Science Intern,Posted 30+ days ago,"We think you also hate when travel app is giving you a headache, right? A slight misinformation can ruin the trip.
That is exactly what we are tackling as t-fam! Making sure that our 17+ million users have the best experience in crafting their own adventure.
Your main duties in flying with us:
Conduct exploratory data analysis and grab insights from the data
Involve in model development using machine learning approach
Involve in API / other model serving mechanism implementation
Participate actively in scientific paper discussions
Writing reports and documentations based on discussions and experimentations
Mandatory belongings that you must prepare:
Having background in math, statistics, and/or computer science
Having basic knowledge of programming paradigm (structured / object oriented programming)
Having basic knowledge of machine learning and data analysis
Having basic knowledge of NLP, Information Retrieval, Recommender System, and/or Deep Learning is a plus point
Familiar with python and some data science-related libraries in python, i.e., numpy, pandas and scikit learn
Familiar with SQL
Willing and able to read and understand scientific paper
Strong verbal and written communication skills
In the event that you haven’t received any updates after 3 weeks, your data will be kept and we may contact you for another career destination. Meanwhile, discover more about tiket.com on Instagram, LinkedIn, or YouTube.",,Internship,Jakarta,https://id.indeed.com/rc/clk?jk=9ac05df55aef3c69&bb=LRDDxWnPJSg1rwCkhg3aTMg8RjD1Eq-65dyhrN2Be3L7sUybmMl7WnLR_2rseb4vyPriFFNaKtjxx_ynqbjocRbrqwxwJ8fAjXtUD8EsC2oJYSOPJXpKkDBjvBCNGbNB&xkcb=SoBR67M38fIDmKga9z0KbzkdCdPP&fccid=86d817bdde43fd0e&vjs=3
Novo Nordisk,Data Analyst Intern,Posted 19 days ago,"Data Analyst Intern
Category: Education
Location: Jakarta, DKI Jakarta, ID
Are you passionate about data analysis and visualization? Are you looking for an opportunity to develop valuable skills in a global healthcare company? We are seeking a Data Analyst Intern to join our team in our Finance & Operations (F&O) and Customer Engagement (CE) departments. If you are eager to work on data architecture and visualization projects, collaborate with stakeholders, and drive business insights, then this internship is for you. Apply today for a life-changing career.
Novo Nordisk has been globally recognized as the Best Place to Work, topping the ranks for two consecutive years in 2022 and 2023. It is an exciting time to join Novo Nordisk and be part of a dynamic company in an even more dynamic industry, helping us achieve our aspirations to establish a global presence in the industry.
Joining the Data Analyst Intern Pipeline
You are applying to be part of the Novo Nordisk Talent Pool. We are currently not interviewing for this role but we are building a pipeline for future opportunities. If you would like to be considered for a similar position in the future, please submit your CV.
Joining our pipeline means that you will be considered a potential match for all current and upcoming Data Analyst Intern roles.
By applying, we’ll match your profile on a continuous basis against all suitable positions to ensure you don’t miss out on a life-changing career. When an opportunity arises, we will reach out and invite you for an interview. We will keep your application for six months ensuring the best opportunities to provide a solid match for open positions.
If you want to be considered for the Data Analyst Intern position, we look forward to receiving your application.

About the department
The Data Analyst Intern will be part of the Finance & Operations (F&O) and Customer Engagement (CE) departments in Novo Nordisk Indonesia. These departments play a crucial role in ensuring the smooth operation of our business and maintaining strong relationships with our customers. As an intern, you will have the opportunity to work closely with experienced professionals and gain valuable insights into the pharmaceutical industry.

The position
As a Data Analyst Intern, you will work on data architecture and visualization projects, collaborate with stakeholders on requirement gathering, and prepare frameworks to drive business insights. This internship will provide you with the opportunity to develop valuable skills such as data modelling, visualization, and analytical problem-solving.
Internship Duration: 6 months
Location: Jakarta, Indonesia
Internship allowances provided

Qualifications
Currently enrolled in a bachelor’s or master’s degree program in Computer Science, Data Science, or a related discipline.
Proficiency in data modelling and visualization tools, with a strong emphasis on PowerBI (Python is a plus).
Excellent critical thinking and problem-solving abilities.
Capable of working independently and meeting deadlines in a fast-paced environment.

Working at Novo Nordisk
We are a proud life-science company, and life is our reason to exist. We’re inspired by life in all its forms and shapes, ups and downs, opportunities, and challenges. For employees at Novo Nordisk, life means many things – from the building blocks of life that form the basis of ground-breaking scientific research, to our rich personal lives that motivate and energise us to perform our best at work. Ultimately, life is why we’re all here - to ensure that people can lead a life independent of chronic disease.

Contact
Upload your CV to our online career page (click on Apply and follow the instructions).
Deadline
The pipeline is open for applications until October 31, 2024. Due to GDPR, we close the pipelines after 3 months and send email notifications to all active candidates when they are closed, with a link to where you can re-apply to our new Pipeline.
We commit to an inclusive recruitment process and equality of opportunity for all our job applicants.

At Novo Nordisk we recognize that it is no longer good enough to aspire to be the best company in the world. We need to aspire to be the best company for the world and we know that this is only possible with talented employees with diverse perspectives, backgrounds and cultures. We are therefore committed to creating an inclusive culture that celebrates the diversity of our employees, the patients we serve and communities we operate in. Together, we’re life changing.

#LI-AMS1",,Internship,Jakarta,https://id.indeed.com/rc/clk?jk=b29574ab06f6cde4&bb=LRDDxWnPJSg1rwCkhg3aTATMhMTMcrG8CR66o5cvOBpRv0gzieL6zm0ncpJLjVWaruED5bqHPfbe3Jh8bRlpKIQkKZWJZnCjzo2xLRX-J26x8i-_Ithm1A%3D%3D&xkcb=SoDM67M38fIDmKga9z0JbzkdCdPP&fccid=0ee07a80a4e05d45&vjs=3
Samsung Electronics,Data Analyst - Junior,Posted 30+ days ago,"Position Summary
1. Contribute to continued discovery of business areas and strategic decision making by resolving issues through data analysis.
Role and Responsibilities
1. [Data analysis] Define and specify data analysis target and support modeling / verification / test / application.
2. [Data-based decision making] Research and support the insight to support decision making in the areas of business direction/market strategy/product strategy.
3. [Verification of decision effects] Support methods to verify the effect of decision on business (A/B Test, Simulator).
4. [Algorithms assetization] Support implementing, evaluating and verifying algorithms for data analysis.
Skills and Qualifications
Bachelor or Master Degree in Computer Science, Mathematics, Electrical Engineering and Physics from Reputable Universities.
Min 1 Year in Data Analytics
Have experience in Advance SQL Query
Knowledge and experience with data analytic tools such as Python, Excel
Strong analytical & statistical skills and ability to interpret complex data
Have experience in AWS Athena / Google Big Query is a plus
Experience in data modelling, data visualization, data manipulation (extract, transform, load), and predictive analytics is a plus
Good Organization and teamworking skill
Excellent communication abilities in English communication skill, in written and oral
Able to communicate in Korean Language is a plus
Samsung has a strict policy on trade secrets. In applying to Samsung and progressing through the recruitment process, you must not disclose any trade secrets of a current or previous employer.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/08f9772288de0157ee1f9a21f4ef38a0,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=60a09dd8e3689c14&bb=LRDDxWnPJSg1rwCkhg3aTJbHcgLZCBpvvEQPvfHgyAHemA_4zV6IqGDexxVYGcRJdv-sbZjCC7onb_Ziw3VkC65bQxNH3JL6pFn_4BMQyiXgwQUdaXBhLA%3D%3D&xkcb=SoB467M38fIDmKga9z0IbzkdCdPP&fccid=da3c7fed78dd1607&vjs=3
KewMann Pte Ltd,Data Engineers/Data Scientists(big data analytics/AI),Posted 1 day ago,"General Job description:
Helping business users with big data analytics & AI initiatives
Developing new products and solutions for both internal and external client facing
To be developed as the lead for data engineering or data science.
Specific Job Description:
Develop mappings and workflows to extract, transform and load data from existing enterprise systems
Develop mappings and workflows to extract, transform and load data from public websites/data sources and other unstructured data sources such as PDF/Word document
Perform the entire cycle of machine learning process (EDA, feature engineering & selection, model selection and evaluation, deployment) and get predicted results
Knowledge on knowledge graph will be advantageous
Create low-level design documents and testing scripts. Conduct unit testing and peer review of other team members
Coordinate integration/system test with SIT team and provide support on user acceptance test
Job requirements:
Solid experience of ETL technologies will be an added advantage.
Strong in database SQL and JSON (or XML)
Good at at least 2 out of these 3 domains: data engineering, data science, and data analysis
Experience in big data technologies – Hadoop, Hue, Hive, Spark etc
Experience in data preparation and cleansing process
Experience in Python in predictive modeling, and resourceful in researching new methods to solve problems.
Experience in building relevant data visualization / discovery applications
Knowledge in advanced data technologies like Kafka, H2O, ElasticSearch etc would be an added advantage
Understanding of graph database/knowledge graph technologies will
Knowledge of data security best practices
Implemented or practicing in data governance (data quality, metadata management etc) is advantageous
Ability to visualize from data acquisition process to end results
0-5 years of relevant experience
Job Type: Full-time
Pay: Rp3,000.00 - Rp8,000.00 per month",,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=85f451776053714f&bb=LRDDxWnPJSg1rwCkhg3aTAbp53kconlSFPWa2Za9eeZ8HIWgYL0O5iBPzBsN-tQNbjbFKumlmD7Jt1UQbQo-35Txdxu6O3vg1FHuIZiMRXlgZljGMNHgdXx5pvApIpTG&xkcb=SoD267M38fIDmKga9z0PbzkdCdPP&fccid=1ada4eadaa866df6&cmp=KewMann-Sdn.-Bhd.&ti=Data+Scientist&vjs=3
RACC Australia - Migration & Education Services,Data Analyst (Work from Home) (WFH) (Remote),Active 2 days ago,"About Us
RACC Education and Migration Services have more than 15 years of experience in helping clients to apply for courses and different types of visas in Australia. Our counsellors come from different nationalities, so we are quite multicultural and have a family-type company culture. Our mission is to help people by giving genuine advice. Our values are integrity, honesty, respect, loyalty, and caring.
Qualifications :
MUST BE FLUENT IN ENGLISH
1- 3 years of related experience
Bachelor's degree in a related field (e.g., Industrial Engineering, Data Science, Computer Science, or a similar discipline).
Proven experience in data entry, data analysis, or a related field.
Advanced proficiency in spreadsheet software (e.g., Microsoft Excel, Google Sheets) is a must. Experience with data visualization tools and basic programming (e.g., SQL, Python) is a plus.
Strong attention to detail with a focus on accuracy and consistency.
Ability to handle sensitive information with the highest level of discretion.
Ability to analyze large datasets and derive actionable insights.
Strong verbal and written communication skills, with the ability to present data findings clearly and effectively.
Excellent organizational abilities, with the capability to manage multiple tasks and deadlines efficiently.
Ability to troubleshoot data-related issues and implement effective solutions.
Location :
Work from home, preferably based in Indonesia
Pay :
Salary start from Rp. 5.000.000
Job Type: Full-time
Pay: From Rp500,000,000 per month
Application Question(s):
WhatsApp number that can be contacted. Use wa.me/+62
Experience:
Sales: 2 years (Preferred)
Language:
English (Required)
Application Deadline: 09/13/2024",,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=7105a6266c98be16&bb=LRDDxWnPJSg1rwCkhg3aTJeNUDid-vh3YjciACxbHSzgt8ghCNGIXl9o5h4wafspD3S_SuTDNEXJj9xkGXkxvXpgygavn75QU2Ef_51OEd__ZrCe7bYYZG0bxFc8mdQM&xkcb=SoBC67M38fIDmKga9z0ObzkdCdPP&fccid=4d36d5a398994f1c&cmp=RACC-Australia---Migration-%2526-Education&ti=Data+Analyst&vjs=3
Lumina,Data Analyst (Intern),Posted 30+ days ago,"Company Description

Lumina (https://lumina.mba) is a community-based recruiting and benefits platform for blue/grey collar workers in Southeast Asia. We start with helping laid-off workers to get jobs as COVID is recovering in Indonesia and getting them engaged in our community to upskill. In just a few months we attracted more than 1 million job seekers, and more than 50 thousand jobs from thousands of companies.
Lumina's mission is to build technologies for 300 million Indonesians to find jobs and be financially better off. Join our high-performing & ambitious core team, and work directly with the founders!

Job Description
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Build reporting & monitoring dashboards for stakeholders to manage their daily business process
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.

Qualifications
Experience using statistical computer languages (SQL, R, Python, etc.) to manipulate data and draw insights from large data sets.
Strong quantitative, mathematical, and analytical problem solving skills.
Able to convey data & insights through appropriate visualization techniques.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Students/fresh graduate majoring in STEM (Science, Technology, Engineering, Mathematics) or Statistics is a plus.

Additional Information

What is like to work at Lumina?
Lumina is, at heart, a technology company. To achieve our mission, we need strong engineers who can help solve the complex problems we face day-to-day. In building high-engagement consumer products, we must match varying user needs with great technological innovations.
We work in small, iterative sprints with a focus on experimentation to gain actionable insights and give value to our users. As a young team of engineers, we are keen on learning and improving ourselves together by living the journey of a fast-growing startup.
We strive to work in a company of warm, high energy, and inclusive people who treat each other exceptionally well. In retrospective sessions, we facilitate and encourage each other to grow in the direction of their personal mission and values. We are committed to build a healthy long-term working relationships where you can reach your full potential.
Note:
At Lumina, we’re looking for people with high ownership, growth-mindset, and integrity. We encourage you to apply even if your experience doesn’t precisely match the job description. Our rigorous interview and onboarding process will help in finding what’s stand out and exceptional in yourself.",,Internship,Tangerang,https://id.indeed.com/rc/clk?jk=69f445caf4290c3e&bb=LRDDxWnPJSg1rwCkhg3aTObB5jhoQJpn77d3owrdxafuAARmfUdQfBrY6KyALEKcgFSnYGgy-7Oxk6OrweF6Y31rKjb2xfhUuuO4Zu2WjaCzp3khi607SGhjcbYz0baT&xkcb=SoDf67M38fIDmKga9z0NbzkdCdPP&fccid=5ae0a3b8b1a73194&vjs=3
Dnalytics Consulting,Data Scientist,Just posted,"We are looking Energetic Candidate with :
Bachelor of Engineering (Computer / Telecommunication), Computer Science / Information Technology, Mathematics, Statistics or equivalent.
Have at least 3 year of experience in the appropriate field for this position
Mastering Python and R.
Mastering Machine Learning is a Must
Understand the concept of Data Mining well.
Good Team work with the team.
Can translate and understand scientific papers or jurals.
Able to work under pressure.
Have good communication skills (oral and written)
Able to speak English well (oral and written).
Have the ability to solve problems.
Honest, responsible and have a good work ethic.
The roles and responsibilities for this position are:
Presentation Skill of technology products related to data (Data Warehouse, Data Analytics, and Data Visualization)
Responsible to Create reports and documentation of customer case analysis
Capable to do data retrieval and pre-processing from various sources
Understand how to make business case analysis and how to utilize enterprise level data for business insight and give value for the company and for the client.
Develop business and machine-learning model from data owned by the company and / or client.
Job Type: Full-time
Expected Start Date: 10/01/2024",,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=e68e87c93a113e2e&bb=LRDDxWnPJSg1rwCkhg3aTF7J9rFjZ2wNiGsuV9YU_2TxRUeVZZwP8VSkfq4l6_k3LdpYw__21yhsjulpL_QmrtrLRw9l8O8MErF3zSPDr4dOA1hgLMRLOWLSGTciHTSy&xkcb=SoBr67M38fIDmKga9z0MbzkdCdPP&fccid=ebe33d01ea174bf1&cmp=Dnalytics&ti=Data+Scientist&vjs=3
Cybertrend Intrabuana,"Trainer of Data (Data Engineering, Data Visualization and Data Science)",Posted 30+ days ago,"Academy Team
Join the Cybertrend’s center of data science and AI excellence and create solution with real business value side by side with us!
About The Role
We are SmartCyber, a member of Cybertrend, one of the leading data science consultants in Indonesia.
At CYBERTREND, we bridge the gap between education and industry. We understand that relevant competencies are crucial in an ever-evolving workforce. Our mission is to create an educational and training ecosystem that aligns with industry needs, producing top-tier talents ready to compete globally.
As a TRAINER FOR DATA ENGINEERING, DATA VISUALIZATION, AND DATA SCIENCE, you will be part of the core team, contributing to building the institution towards success and accelerating your professional career through competency certification.
Your responsibilities will include developing and delivering training programs, creating engaging learning materials, conducting both in-person and virtual training sessions, staying updated with industry trends, providing mentorship to trainees, and collaborating with other trainers and experts to continuously improve the curriculum.
We are looking someone with:
Bachelor’s degree or higher in Computer Science, Statistics, Mathematics, or a related field.
Minimum of 2 years of work experience in data engineering, data visualization, and data science. Experience as a trainer or instructor is preferred.
Deep understanding of data tools and technologies such as SQL, NoSQL, Hadoop, Spark, Tableau, Power BI, Python, R, TensorFlow, and Keras.
Solid understanding of cloud computing platforms and services.
Ability to create and deliver engaging and informative presentations.
Data analysis skills and experience in developing predictive models.
The work you’ll do:
Develop Training Material:
Design comprehensive training curricula for data engineering, data visualization, and data science.
Regularly update training materials to keep pace with technological advancements and industry needs.
Content Adaptation:
Tailor training materials to meet the diverse needs of participants.
Deliver Training:
Conduct training sessions in-person or via online platforms.
Use effective teaching methods to ensure participant understanding.
Interactive Learning:
Incorporate hands-on exercises, real-world scenarios, and interactive discussions
Assessment and Feedback:
Evaluate participant progress through tests, assignments, and projects.
Provide constructive feedback to help participants enhance their skills.
Continuous Improvement:
Implement feedback mechanisms to enhance training quality and effectiveness.
Coaching and Mentoring:
Provide individual and group coaching to training participants.
Assist participants in understanding complex concepts and applying them to real-world projects.
Skill Development:
Foster a supportive learning environment that encourages skill enhancement.
Documentation and Reporting:
Manage training documentation, such as attendance records, evaluation results, and certificates.
Report training progress and outcomes to management.
Stay Updated:
Keep abreast of the latest trends and developments in data technology.
Attend seminars, workshops, and additional training to enhance knowledge and skills.
What Cybertrend can offer you:
The unique opportunity to work within data science and artificial intelligence solution for various industries – real world data science, AI , Data Management and Governance experiences
Investment in your personal growth and skill development (clear career paths, mentorship and coaching, learning development, etc)
Attractive compensation and benefits packages
An open-minded culture with innovative, autonomous teams
A clear set of company core values that guide everything we do: GROWTH mindset, SOLUTION oriented, INNOVATIVE achiever, COMPASSIONATE, GOTONG ROYONG and Cool & FUN
Location : Jakarta",,,Jakarta,https://id.indeed.com/rc/clk?jk=c0fb1fab7cc010a9&bb=LRDDxWnPJSg1rwCkhg3aTM6WYmiSk1W_-nMOgyAqhseUZHjLKyZuhxcnEaC2-op5-eE4buhpImYyLTEwaaJv6vGTxXAA0M2Z7-lgK5bxgZNByPCtaB0azYT8sFCv7U9g&xkcb=SoCC67M38fIDmKga9z0DbzkdCdPP&fccid=e105dccfbfdf6791&vjs=3
Shopee,"Data Scientist, Business Intelligence",Posted 30+ days ago,"Department Business Intelligence and Data Analytics
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Business Intelligence and Data Analytics team plays a critical role in conducting close-loop data-driven business iterations. As business intelligence specialists and data analysts, our scope of work is not limited to just performance monitoring and reporting, but also in proactively finding actionable insights to help drive high-impact business changes. Our end-to-end data solution reduces the gap between the business teams and technical teams, and achieves real ‘intelligence’ in the iteration cycle. Browse our Business Intelligence and Data Analytics team openings to see how you can make an impact with us.
Job Description:
Prototyping, developing, and deploying advanced analytics data models and machine learning solutions.
Communicating with the product and business teams to understand business processes and translate them to modeling requirements.
Researching industry trends and competition information, analyze the change trend of user demands, and diagnose business problems through multi-dimensional analysis, discovering risks, excavation opportunities & providing optimization.

Requirements:
Master's or Bachelor's degree in Science, Technology, Engineering dan Mathematics or a relevant field of study
Min. 1 year of relevant experience in Data Science or similar fields.
Advanced knowledge in Python/R is essential and working knowledge of SQL is strongly preferred.
Familiarity in Natural Language Processing / Deep Learning specific algorithms is a plus (e.g. NLTK, SKLearn, TensorFlow).",,,Jakarta,https://id.indeed.com/rc/clk?jk=ea5262892da13c0f&bb=LRDDxWnPJSg1rwCkhg3aTJLJ4Hkplr8Ewyb02BMvhFerauyB1IW5YeTxubQeuZB4BaoXrGAzGStsiffh6u1sSgrb6lpDvut4Tta0-5XF8bqMz4nJiz3CA7m4sRTTSFC3&xkcb=SoA267M38fIDmKga9z0CbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3
