Company Names,Job Titles,Posted On,Job Details,Images,Type Location,Locations,Link
PT Navios Evolusi Solusindo,UI/UX Intern,Active 9 days ago,"Responsibility :
Designing wireframes, user stories, journeys, and mockups optimized for multiple devices and interfaces.
Design UI/UX for mobile apps & websites.
Conduct layout adjustments based on user feedback & business objectives.
Develop UI mockup and prototypes that illustrate how the application functions and appearance.
Responsible for the flow and design of UI/UX.
Basic requirement :
Currently pursuing Bachelor’s Degree in Art/ Design/ Creative Multimedia/ VCD/ IT or related subject.
Experienced using Figma, Figjam, Adobe Product Family (Ps, XD, Ai).
Have knowledge in web design using HTML + CSS is a plus.
Required to attach portfolios of related works (web & apps design).
Good knowledge of design fundamentals and workflow
Job Type: Full-time
Pay: Rp50,000.00 per day
Application Question(s):
Are you willing to WFO?",,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=a1d49ad038ceff58&bb=QVrXHOwSVtDqHP7NVdjEQ_EGhN1Z_Dp-2HtBtyWIJhdcSbGp03qU5yMVSfP5ZcO1HMa8rY5i56lzbjm5xx7ckNmxP3yCa1QhDLtGW7aA8iR_MNiUGnoM8NBMFRw2w_MN&xkcb=SoBJ67M38fheUbw82R0LbzkdCdPP&fccid=d51b508d7794887b&cmp=PT-Navios-Evolusi-Solusindo&ti=User+Experience+Designer&vjs=3
Vodjo Teknologi Indonesia,UI / UX Designer,Posted 30+ days ago,"Vodjo is currently seeking UI/UX Designer with a passion for creating amazing user experiences. You possess superior UI/UX skills and are able to translate high-level requirements into interaction flows and then transform them into beautiful, intuitive, and functional user interfaces.
REQUIRED SKILLS
Proven work experience as a UI/UX Designer or similar role.
Great taste and love for beautiful design.
Excellent understanding of the design process and principles.
Strong attention to detail.
Experience with interactive and responsive web design.
Experience with mobile app design.
Proficient in design tools (e.g. Sketch, Figma, Adobe XD, Adobe Photoshop, Adobe Illustrator, etc.).
Proficient in prototyping tools (e.g. Marvel, Zeplin, etc.).
DESIRED SKILLS
Experience working in collaboration with other designer.
Experience in user research is a plus.
Experience in agile methodology is a plus.
Familiarity with HTML5, CSS3, and JavaScript is a plus.

Be a part of our team!
Vodjo is filled with passionate young individuals who has certain uniqueness within themselves. We all share the same believe that we are here to grow together and give good impact to others.
Furthermore, we value kinship, transparency, and professionalism at work. It goes without saying that we all share the same vision though we come from different background.
So, let’s grow together! Kindly drop your CV and portfolio to career@vodjo.com",,,Bandung,https://id.indeed.com/rc/clk?jk=96c7016bac293321&bb=QVrXHOwSVtDqHP7NVdjEQwwYB-6KpQHYV29OrjL91H7XYmjRNBUrbZk0yBA3LbApAX2CkqcRDbxNG5jTxXMZu3bF5DCBV0zaMwBjJN-D6He7prz59oPmcRbybp7BHMjR&xkcb=SoD967M38fheUbw82R0KbzkdCdPP&fccid=d4b3906f11c509f2&vjs=3
PT. Maha Akbar Sejahtera,UI/UX Designer,Active 3 days ago,"Pendidikan Minimal D3/S1 Desain Grafis, Ilmu Komputer, atau jurusan terkait lainnya.
Familiar Design System, Responsif Design, Wireframe, Mobile APP Design, Prototype & Pemahaman teknik penelitian pengalaman pengguna
Mengetahui alat desain : Figma Whimsical, Adobe, Ilustrator dan lainnya
Kemampuan untuk bekerja dalam lingkunagan kolaboratif yang bergerak cepat dan beradaptasi dengan
Mampu menganalisis kebutuhan Proyek dan Berkontribusi aktif dalam diskusi Tim
Mampu bekerja sama dengan tim
Bersedia bekerja dibawah tekanan
Pengalaman yang terbukti sebagai Desainer UI/UX dengan portofolio yang memamerkan karya desain Anda
Jenis Pekerjaan: Penuh Waktu",,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=f8535336b5c72f5a&bb=QVrXHOwSVtDqHP7NVdjEQxkC9q7dxyJ7hoNXZMckfYkBHaCLkOtp7giaTsKDywOUro_NpiDVe-PjgnDK9f3a2SAPCDsNLBhk8DNK61cD39n18r9zqTm-JZmHh7c37aGM&xkcb=SoBg67M38fheUbw82R0JbzkdCdPP&fccid=32999d8dcbd00891&cmp=PT.-Maha-Akbar-Sejahtera&ti=Ui+Designer&vjs=3
Timedoor,Internship Program - UI/UX Designer,Active 3 days ago,"Are you a creative and motivated individual with a passion for user-centered design? We are looking for Intern UI/UX Designer.
As an intern, you will have the opportunity to work on real projects, collaborate with experienced designers, and gain valuable hands-on experience in the field of UI/UX design.
Responsibilities:
Collaborate with the design team to understand project requirements and objectives.
Assist in creating user-centered design solutions that align with project goals.
Produce wireframes, prototypes, and mockups to effectively communicate design concepts.
Requirements:
Candidate MUST be Bali based, or willing to relocate to Bali to do the internship
Still pursuing degree from IT major or related field
A strong portfolio showcasing UI/UX design projects (personal or professional) is a must.
Proficiency in design and prototyping tools such as Figma, Sketch, Adobe XD, Photoshop & Illustrator, etc.
Benefits:
Hands-on experience working on real design projects.
Mentorship and guidance from experienced UI/UX & graphic designers.
Opportunity to expand your portfolio and showcase your work.
Internship certificate from PT Timedoor Indonesia
Apply here: https://forms.gle/vxTWVzyXHXgBWmRE8
Job Types: Part-time, Internship, Volunteer
Contract length: 3 months",,"Part-time,Internship,Volunteer",Denpasar,https://id.indeed.com/rc/clk?jk=1628823f1f399480&bb=QVrXHOwSVtDqHP7NVdjEQydvHEWAG0cl2tbQqi_SWM-wsJzX4C3CihbdhzkubB6_Bvb8xeGTOEwSW13LfUExVRtKzj33nNaagKPWC4NUKxhDzUhx83gSIgCxsDB_5oLB&xkcb=SoDU67M38fheUbw82R0IbzkdCdPP&fccid=d86550ae03385c88&cmp=PT.-Timedoor-Indonesia&ti=User+Interface+Designer&vjs=3
Creatella,UI/UX Designer | Remote w/ Flexitime,Posted 30+ days ago,"Company Description

WHO ARE WE?
We are a Venture Builder, an ambitious ecosystem to build the most innovative and promising tech startups. Born in Singapore, with European and Japanese roots and a highly diverse team of 30 teammates spanning across 20 countries, we aim to build the most comprehensive environment for startups co-creation: building, financing and advising tech startups across the globe in FinTech, EduTech, HealthTech etc. Founded by a successful serial tech entrepreneur, and scaling up at a fast pace, Creatella is co-launching a series of new startups full of challenges, sweat and excitement, and we constantly look for passionate and ambitious people to join us! If you like collaborating with a remote, diverse, supportive, high-performing team, want empowerment, and want to get the best of yourself building startups from the ground up, Creatella is most certainly made for you.

Job Description

WHAT YOU'LL DO
Build wireframes, develop optimal user flow and user experience for new apps
Design the interface of our applications, for Web, Android, and iOS Define branding identity
Work with the marketing team to provide exciting visuals
View and contribute to the entrepreneurial journey and development of the whole startup. No better way than to learn how to do it yourself now!
Share your ideas and knowledge with the eager members of the team
Be supported to learn and grow towards your goals, whatever they may be

Qualifications

YOUR SKILLS
Experience designing web and app interfaces (UI/UX)
Proficient in Photoshop, Illustrator, Sketch and Figma
Experience on a remote team a plus

Additional Information

WHAT WE OFFER YOU
A highly competent full-time remote team of experts in various fields - from engineers to digital marketers - helping you make each startup a success
Excitement of building innovative and ambitious startups from the ground up
An environment that places quality and long term value creation in the center, and where we never settle for good
Empowerment to take initiatives, with minimal bureaucracy and hierarchy
A skyrocketing learning curve (we give you the freedom to take on challenges, and we know that failing fast is an opportunity to learn)
Flexibility to work remotely where you want and when you want
An ideal opportunity to develop your entrepreneurial side
A unique learning opportunity with our founder, in an empowered environment with no ceiling and plenty of development opportunities

PERSONAL QUALITIES (as important as skills!)
Entrepreneurial: you have that startup spirit - you certainly don’t want to just be an employee.
Creative: You think outside the box. We want your ideas and feedback not only for the projects you’re a part of, but also for the whole company
Organized and committed: You are self-disciplined, dependable and rigorous
Challenger: You like to push yourself and go beyond your own goals. We’re ambitious and we want you to be too!
Quality-driven: You create great work you’re proud of!
Fast learner: You’ll learn a lot with us, and we move fast
Team player: You share, discuss, ask for advice, and report on your work regularly. You’ll work independently, we don’t want to be on your back ;-)

OTHERS
Work comfortably from home, remotely, at flexible hours",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e64817a133db8e88ec110b0e0b677421,Full-time,Jakarta,https://id.indeed.com/rc/clk?jk=885a98a01b0c9ba8&bb=QVrXHOwSVtDqHP7NVdjEQyH35tT97UWAzqkrdDlNgDVsxq4Pff7CAKYSYyIF5Nt3TO5jJA6euz8NbqiYHK2kk_WdPpc9zqtqsjpxfTm4PaWtTdnKQD5Qhf4IFTgd43SR&xkcb=SoBa67M38fheUbw82R0PbzkdCdPP&fccid=190e25955b3917d9&vjs=3
Cybertrend Intrabuana,Web UI/UX Designer Intern,Posted 30+ days ago,"Internship
Join the Cybertrend’s center of data science and AI excellence and create solution with real business value side by side with us!
We are looking someone with:
Excellent communication skills to collaborate with various stakeholders
Strong knowledge of UX and web design.
Strong Proficiency with the following UX tools (Overflow, Sketch, Figma, Invision / Marvel).
In the event that you haven’t received any updates after 3 weeks, your data will be kept and we may contact you for another career opportunity.
Location : Jakarta",,Internship,Jakarta,https://id.indeed.com/rc/clk?jk=ec42ac405e6556c6&bb=QVrXHOwSVtDqHP7NVdjEQ2w60nGpQSIzdMonbfDDMlxI1OVpcq-Z4AWxxQozeHSO8sdQjIJwyxyCsOsOUDvsDHejr841lRyDMzexWjvMX7PXIcyhkolcLA2_RUSHpDXI&xkcb=SoDu67M38fheUbw82R0ObzkdCdPP&fccid=e105dccfbfdf6791&vjs=3
Valbury Asia Futures,UI/UX,Posted 14 days ago,"Technology Jakarta
Job Description :
Create intuitive and engaging user interfaces for web and mobile applications, ensuring a seamless user experience.
Conduct user research and testing to gather insights and identify pain points.
Develop wireframes, prototypes, and mockups to visualize design concepts and workflows.
Work closely with Developers, Product Managers, and other stakeholders to ensure design feasibility and alignment with business goals.
Advocate for the end-user throughout the design process, ensuring their needs are met and exceeded.
Stay up-to-date with the latest design trends, tools, and technologies to continuously improve the design process.
Requirement :
Bachelor degree from DKV / System Information or related major.
Minimum 2-3 years experience in similar role.
Experience in end-to-end interface design in software/web technologies.
Strong aesthetic, conceptual, and design communication skills.
Highly skilled in visual design including UI, Icon, Illustration, and Prototyping across different platforms.
Experience in building and implementing design systems.
Proficient with design and prototyping software such as Sketch, XD, Figma, or Framer.
Ability to effectively communicate problems and solutions to the different team members.
Good cross-team collaboration and communication skills.
Willingness to learn and adapt to different technologies.
Knowledge of UI/UX research methodologies.
Experienced in conducting UI/UX research, and visualizing the result in the form of personas, wireframes and user journeys.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1c0c5448b78244deaaf77d2c0baad1ff,,Jakarta,https://id.indeed.com/rc/clk?jk=50a3679df5b7f228&bb=QVrXHOwSVtDqHP7NVdjEQ_zYB6wmBEUcA-DP1YeADyHXqy1pB75Sm5EIOXrEIdDdfgyjb9LU04vX59CoZhECSKQr7EML9CQmLG84I64zWQoHMP5LIFXFDPQVrinhePba&xkcb=SoBz67M38fheUbw82R0NbzkdCdPP&fccid=a6596c11b7f7f293&vjs=3
Solve Education,UI/UX Researcher,Posted 30+ days ago,"Job Category: Product
Job Type: Full Time
Job Location: Indonesia
Overview
Solve Education! is a non-profit organization committed to helping children and youth around the globe receive quality, effective education.
We are looking for an energetic people person who can help us make our learning platforms more fun and engaging. In this role, you will have plenty of opportunities to interact with our users and beneficiaries and create data-driven decisions based on sound research to satisfy our users’ needs. Collaborating closely with the Product and LSR (Large Scale Roll-out) team and observing our real users directly to figure out great learning experiences for our students.
Benefits
Exposure to collaboration and making positive impact with a highly motivated team not just in Indonesia but also in our international network, including Singapore, Malaysia, India, the US, and Africa.
Meal and internet allowance
Healthcare
Requirements:
Experience using Adobe XD/Figma/Balsamiq/other prototyping tools
Demonstrated ability to be creative and innovative
Demonstrated strong problem-solving skills
Knowledge of HTML, CSS, and JS, understanding their potential and limitations
Able to construct mockups and wireframes for development
Able to construct prototype/pretotype and conduct user testing
Able to conduct competitor analysis of other websites/apps
Understanding and proven use of user-centred design processes and methods
Possess a relentless need for investigation and problem-solve for our users
Great understanding of quantitative and analytics research methods and ability to design, execute, and analyze research independently from start to finish
Able to make design decisions based on requirements and feedback
Good oral and written communication skills in English, bilingual preferred
Collaborate effectively in a team
Note:
Please send your portfolio together with your CV and other relevant documents to career@solveeducation.org.",,Full-time,Indonesia,https://id.indeed.com/rc/clk?jk=3f8d58212c20942f&bb=QVrXHOwSVtDqHP7NVdjEQwmNDy0Z3BlkHSDYiqTO6KUq8SaEKPjn7paRytgZNKrhLXTW8IGmU31Gzag8aEegetnKNmVI-MYfTinqlkg80xAQH2S0bcaa6yosHqocM35E&xkcb=SoDH67M38fheUbw82R0MbzkdCdPP&fccid=36e456d895965528&vjs=3
Cashlez,UI/UX,Posted 30+ days ago,"Qualification

Ability to discuss and explain design options
Problem solver and customer-centered
Knowledge of Adobe range of products including Photoshop, Illustrator
Figma, Adobe XD

Job Responsibilities

Investigating user experience design requirements for our suite of digital assets.
Developing and conceptualizing a comprehensive UI/UX design strategy for the brand.
Producing high quality UX design solutions through wireframes, visual and graphic designs, flow diagrams, storyboards, site maps, and prototypes.
Designing UI elements and tools such as navigation menus, search boxes, tabs, and widgets for our digital assets.
Providing advice and guidance on the implementation of UX research methodologies and testing activities in order to analyze and predict user behavior.
Adhering to style standards on typography and graphic design.

Job Specification

Test new ideas before implementing
Combine creativity with an awareness of the design elements
Optimize existing user interface designs",,,Jakarta,https://id.indeed.com/rc/clk?jk=1a06dc905d95c9ae&bb=QVrXHOwSVtDqHP7NVdjEQ61v5c0IREYeA7pa0ZqVeqrY8b-OTEZPox-nqfUxi9Ifz4CpdR_WYo6kO8HS9ebwhX3Y8M177dlIyKspWoRIlAgcxqvz5lYRkxs-GVLS86RP&xkcb=SoAu67M38fheUbw82R0DbzkdCdPP&fccid=619f66e973857ea0&vjs=3
HashMicro Pte Ltd,UI/UX Designer,Posted 30+ days ago,"Jakarta, Indonesia
Job Description

Create a website & landing page designs from wireframe to preparing all assets based on company needs.
Ensure work are done on time with excellent quality.
Able to research, create and discuss UI/UX software systems with the product team and execute based on what they need.
Responsible for any marketing needs such as ads banner, poster, company profile, social media ads, etc.
Have a good taste in design that fits company branding guidelines.
Collaborate with the team to ensure consistency and quality of the design.
Ability to edit video & motion graphic is a plus.
Able to explore various type of design.
Supervise another graphc designer, maintain quality and feedback for improvement.
Requirements


Proficient in using Adobe XD/ Figma/ other similar software, Adobe Illustrator, Adobe Photoshop (Adobe After Effects is a plus).
Able to deliver assets needed to the developer.
Able to work in a team.
Could estimate deadline and deliver design on time.",https://d2q79iu7y748jz.cloudfront.net/s/_logo/43cfbe3d40cdeb95ec4f5684f82dd17e,,Jakarta,https://id.indeed.com/rc/clk?jk=8a0d8b2edbf0550d&bb=QVrXHOwSVtDqHP7NVdjEQ25-rttRe0ax7EU_0wmqwc5-h_4J6okFOS2c0YX6ZTRer3apfI2soVjbwfDbWD0TDZLObInYE_nX3Lrsa_iQoRQk6aBv1LRzggK49myCdpXD&xkcb=SoCa67M38fheUbw82R0CbzkdCdPP&fccid=737ce30cbc9f2eb6&vjs=3
